"(4, 2)",35,True
"(6, 1)",30,True
"(7, 1)",50,True
"(5, 6)",25,True
"(8, 1)",25,True
"(7, 4)",35,True
"(5, 5)",20,True
"(3, 3)",20,False
"(2, 2)",30,False
"(7, 1)",20,True
"(1, 6)",50,True
"(2, 5)",35,True
"(8, 6)",25,True
"(7, 1)",30,False
"(3, 6)",45,True
"(2, 1)",30,True
"(6, 6)",25,False
"(3, 2)",25,True
"(4, 6)",25,True
"(8, 1)",30,True
"(8, 1)",30,False
"(3, 3)",35,True
"(8, 1)",35,False
"(2, 2)",25,False
"(8, 2)",55,True
"(6, 1)",40,False
"(2, 1)",40,True
"(6, 4)",30,True
"(4, 3)",30,True
"(7, 5)",40,True
"(5, 4)",20,True
"(8, 5)",35,True
"(7, 5)",30,True
"(3, 3)",20,False
"(1, 6)",40,False
"(8, 6)",50,True
"(8, 6)",35,False
"(1, 2)",20,False
"(1, 3)",20,True
"(1, 4)",45,True
"(2, 2)",35,True
"(5, 2)",20,True
"(5, 2)",30,False
"(5, 5)",20,True
"(1, 2)",55,True
"(5, 3)",25,True
"(8, 5)",30,True
"(3, 6)",35,True
"(8, 6)",30,True
"(6, 3)",20,False
"(3, 4)",35,True
"(4, 2)",25,True
"(1, 3)",30,True
"(1, 5)",40,False
"(8, 5)",35,True
"(7, 1)",30,True
"(4, 6)",25,True
"(2, 4)",30,False
"(6, 4)",20,True
"(3, 3)",30,False
"(2, 6)",55,True
"(5, 2)",25,True
"(2, 2)",30,True
"(8, 5)",45,True
"(7, 1)",35,False
"(6, 6)",35,True
"(4, 1)",30,True
"(8, 5)",25,True
"(6, 5)",35,True
"(4, 1)",30,True
"(6, 4)",30,True
"(6, 5)",25,True
"(5, 4)",20,True
"(4, 3)",25,True
"(7, 4)",30,True
"(1, 2)",30,False
"(2, 5)",25,False
"(8, 3)",20,True
"(3, 2)",25,True
"(4, 6)",20,True
"(8, 4)",20,True
"(7, 4)",20,True
"(1, 4)",35,True
"(8, 5)",20,True
"(3, 5)",20,False
"(5, 6)",30,True
"(6, 3)",25,False
"(5, 1)",30,False
"(3, 1)",30,True
"(1, 3)",35,False
"(1, 4)",35,True
"(6, 3)",25,True
"(8, 5)",25,False
"(8, 1)",40,False
"(3, 6)",20,False
"(1, 2)",55,True
"(1, 4)",45,False
"(8, 5)",25,True
"(4, 2)",25,True
"(3, 3)",35,True
