"(8, 6)",25,False
"(7, 2)",25,False
"(7, 5)",35,True
"(4, 5)",35,True
"(5, 3)",25,True
"(8, 2)",25,False
"(4, 1)",35,True
"(8, 6)",30,True
"(8, 2)",20,False
"(2, 6)",25,True
"(3, 4)",25,True
"(6, 1)",20,True
"(6, 6)",35,True
"(8, 6)",50,True
"(6, 3)",20,False
"(3, 6)",50,True
"(2, 6)",45,True
"(6, 6)",30,False
"(6, 2)",35,True
"(1, 4)",30,False
"(8, 6)",30,False
"(8, 1)",20,False
"(1, 5)",35,False
"(3, 5)",30,True
"(1, 1)",30,False
"(4, 1)",25,True
"(8, 1)",45,False
"(3, 6)",20,False
"(2, 3)",20,True
"(8, 6)",35,True
"(1, 6)",25,False
"(7, 5)",50,False
"(3, 1)",25,True
"(5, 5)",20,False
"(7, 6)",45,True
"(3, 1)",20,True
"(6, 4)",25,True
"(5, 4)",20,True
"(5, 4)",20,False
"(4, 4)",20,False
"(1, 3)",25,True
"(4, 4)",35,True
"(1, 1)",35,False
"(8, 2)",25,True
"(6, 1)",30,True
"(4, 1)",35,True
"(3, 6)",30,True
"(6, 2)",30,True
"(1, 1)",35,True
"(5, 5)",30,False
"(2, 2)",20,False
"(7, 6)",25,True
"(8, 4)",50,True
"(5, 2)",35,True
"(6, 5)",25,True
"(2, 4)",20,True
"(3, 3)",25,True
"(8, 3)",20,True
"(6, 1)",35,True
"(5, 3)",20,False
"(5, 1)",25,False
"(4, 1)",25,False
"(2, 2)",35,False
"(4, 6)",30,False
"(2, 6)",35,True
"(8, 3)",35,False
"(8, 1)",30,False
"(5, 4)",25,True
"(3, 1)",25,True
"(4, 5)",30,True
"(2, 1)",45,True
"(7, 6)",40,False
"(4, 2)",20,True
"(7, 3)",30,False
"(3, 6)",40,True
"(1, 5)",35,True
"(3, 3)",25,False
"(7, 1)",25,False
"(3, 3)",20,True
"(4, 6)",25,True
"(8, 6)",40,True
"(8, 4)",45,True
"(1, 6)",35,False
"(8, 3)",25,False
"(4, 1)",25,False
"(1, 3)",40,False
"(5, 5)",25,True
"(3, 1)",20,False
"(4, 1)",35,True
"(1, 6)",25,True
"(8, 2)",55,True
"(4, 1)",20,False
"(2, 1)",35,False
"(6, 4)",20,False
"(7, 5)",20,True
"(3, 5)",20,False
"(2, 1)",55,True
"(1, 5)",35,False
"(1, 3)",30,True
"(7, 6)",30,True
