"(1, 6)",50,False
"(2, 4)",20,True
"(6, 5)",35,False
"(8, 1)",30,True
"(6, 6)",20,True
"(1, 2)",35,False
"(8, 5)",30,False
"(3, 3)",40,True
"(8, 4)",35,True
"(7, 3)",20,False
"(2, 2)",45,True
"(5, 3)",20,True
"(2, 6)",45,True
"(8, 3)",30,False
"(6, 3)",30,True
"(1, 1)",50,True
"(8, 3)",30,False
"(7, 2)",25,True
"(3, 4)",25,True
"(8, 1)",45,False
"(4, 1)",25,False
"(4, 4)",20,False
"(2, 2)",25,False
"(1, 6)",60,True
"(8, 6)",25,True
"(7, 2)",20,False
"(6, 3)",25,True
"(3, 1)",40,True
"(5, 1)",25,False
"(1, 6)",20,False
"(2, 5)",35,True
"(2, 2)",20,False
"(5, 4)",25,True
"(3, 2)",25,False
"(7, 6)",40,True
"(8, 6)",25,False
"(6, 1)",25,True
"(8, 3)",20,False
"(3, 1)",20,False
"(5, 1)",45,True
"(7, 1)",25,False
"(1, 6)",25,False
"(6, 4)",25,True
"(2, 2)",20,False
"(1, 4)",25,True
"(7, 4)",35,True
"(7, 5)",25,False
"(5, 4)",20,True
"(3, 1)",20,True
"(8, 2)",25,True
"(7, 1)",25,False
"(6, 5)",45,True
"(1, 6)",20,False
"(2, 6)",35,True
"(2, 3)",30,True
"(8, 2)",50,True
"(3, 6)",30,True
"(6, 1)",30,False
"(6, 6)",30,False
"(2, 5)",25,True
"(6, 1)",30,False
"(4, 5)",35,False
"(8, 3)",40,True
"(5, 4)",25,True
"(3, 1)",30,True
"(1, 1)",40,True
"(6, 2)",30,True
"(8, 3)",25,True
"(6, 4)",35,True
"(8, 5)",25,True
"(6, 6)",35,True
"(6, 1)",35,True
"(4, 6)",30,True
"(8, 3)",40,False
"(7, 2)",20,False
"(1, 6)",20,True
"(4, 2)",30,True
"(6, 4)",30,True
"(8, 6)",20,False
"(1, 3)",50,True
"(4, 2)",35,True
"(1, 4)",25,False
"(6, 6)",50,True
"(4, 3)",25,False
"(2, 5)",30,True
"(8, 3)",40,False
"(1, 5)",25,False
"(5, 3)",25,False
"(8, 4)",35,False
"(3, 6)",35,True
"(1, 4)",45,True
"(1, 5)",45,True
"(4, 3)",25,True
"(4, 6)",25,False
"(7, 1)",20,True
"(4, 6)",20,False
"(2, 3)",40,True
"(3, 4)",20,True
"(6, 3)",20,False
"(7, 2)",35,True
