"(2, 2)",20,True
"(6, 5)",35,True
"(8, 6)",25,True
"(4, 4)",20,True
"(2, 2)",30,False
"(7, 1)",45,True
"(7, 3)",25,True
"(6, 2)",25,True
"(1, 4)",35,True
"(5, 4)",20,True
"(5, 6)",35,False
"(6, 2)",35,True
"(7, 1)",50,True
"(5, 6)",25,True
"(1, 4)",50,True
"(4, 4)",25,True
"(7, 6)",20,True
"(5, 1)",20,False
"(8, 6)",25,True
"(5, 6)",20,True
"(4, 1)",25,True
"(4, 1)",35,True
"(8, 6)",25,True
"(3, 4)",25,True
"(5, 1)",30,True
"(8, 6)",35,True
"(2, 2)",30,True
"(6, 1)",20,True
"(1, 1)",55,True
"(4, 4)",20,True
"(1, 2)",50,True
"(6, 5)",25,True
"(7, 1)",20,True
"(8, 6)",35,True
"(3, 4)",30,False
"(8, 2)",40,True
"(8, 4)",25,False
"(8, 4)",45,True
"(5, 1)",20,True
"(8, 4)",30,True
"(5, 3)",20,False
"(3, 4)",25,True
"(5, 6)",30,True
"(3, 2)",25,True
"(4, 4)",20,True
"(7, 1)",30,True
"(1, 5)",30,True
"(6, 6)",20,True
"(7, 6)",40,True
"(8, 4)",20,True
"(1, 1)",40,True
"(4, 5)",25,True
"(2, 3)",20,True
"(3, 2)",35,False
"(5, 6)",45,True
"(6, 3)",20,True
"(6, 4)",30,True
"(6, 4)",25,True
"(7, 1)",50,True
"(8, 4)",40,True
"(6, 4)",30,True
"(8, 5)",20,False
"(3, 5)",35,True
"(7, 2)",25,True
"(3, 4)",20,False
"(6, 3)",20,False
"(3, 5)",20,False
"(4, 4)",20,True
"(2, 3)",35,True
"(5, 6)",40,True
"(1, 2)",55,True
"(7, 1)",20,False
"(2, 1)",40,True
"(4, 2)",25,True
"(3, 2)",25,True
"(1, 6)",50,True
"(7, 2)",30,True
"(3, 2)",40,True
"(2, 5)",35,True
"(2, 5)",20,True
"(3, 3)",20,True
"(1, 3)",35,True
"(8, 5)",30,False
"(1, 1)",20,True
"(4, 5)",25,True
"(5, 4)",20,True
"(2, 1)",20,True
"(3, 2)",25,True
"(2, 6)",35,True
"(7, 2)",40,True
"(4, 4)",20,True
"(7, 1)",45,True
"(3, 4)",30,True
"(4, 6)",35,True
"(7, 2)",30,True
"(4, 2)",30,True
"(6, 1)",35,True
"(4, 6)",20,True
"(2, 3)",25,True
"(1, 4)",25,True
